file,vertices
np_training_files/TROPOMISO2_20220529T003937__SAA=-161_SZA=33.npy,"[[(178, 0), (180, 7), (182, 8), (183, 15), (185, 16), (186, 22), (185, 28), (183, 29), (183, 40), (185, 41), (186, 45), (186, 53), (183, 58), (180, 59), (169, 59), (164, 49), (162, 48), (160, 45), (157, 43), (156, 36), (147, 24), (147, 19), (149, 18), (149, 15), (152, 13), (158, 1), (160, 0)], [(0, 212), (2, 212), (3, 209), (7, 207), (10, 201), (13, 200), (14, 191), (18, 190), (17, 188), (18, 186), (15, 183), (15, 181), (19, 178), (31, 178), (35, 174), (37, 167), (37, 161), (43, 161), (44, 163), (54, 165), (55, 167), (64, 168), (67, 172), (72, 172), (75, 169), (76, 165), (86, 154), (88, 147), (90, 146), (90, 140), (92, 136), (95, 134), (99, 122), (101, 121), (99, 99), (101, 98), (103, 88), (105, 87), (106, 77), (115, 66), (123, 64), (129, 59), (146, 59), (147, 61), (161, 59), (162, 61), (174, 65), (175, 70), (171, 77), (166, 77), (165, 79), (137, 81), (131, 86), (126, 87), (121, 92), (119, 101), (117, 102), (116, 121), (112, 126), (112, 130), (103, 140), (101, 147), (95, 154), (95, 167), (92, 170), (86, 182), (84, 183), (84, 185), (75, 191), (60, 191), (48, 200), (41, 202), (32, 210), (28, 218), (24, 221), (20, 229), (11, 240), (3, 242), (0, 241)], [(315, 135), (305, 135), (297, 131), (280, 134), (277, 132), (277, 126), (280, 123), (284, 123), (285, 121), (303, 121), (304, 123), (317, 126), (321, 131), (315, 135)], [(153, 141), (152, 139), (148, 139), (146, 138), (148, 131), (154, 130), (156, 132), (156, 138), (153, 141)], [(0, 223), (2, 223), (0, 222)], [(0, 226), (0, 224)], [(188, 124), (180, 125), (179, 131), (187, 130)]]"
np_training_files/TROPOMISO2_20220621T015110__SAA=-170_SZA=37.npy,"[[(184, 93), (180, 93), (180, 96), (184, 96)], [(163, 86), (166, 86), (170, 85), (169, 82), (166, 80), (161, 82)], [(93, 28), (91, 32), (86, 32), (82, 30), (76, 30), (76, 25), (78, 21), (87, 26)]]"
np_training_files/TROPOMISO2_20200804T011325__SAA=-174_SZA=44.npy,[]
np_training_files/TROPOMISO2_20220608T005110__SAA=-157_SZA=29.npy,"[[(183, 186), (170, 186), (166, 185), (161, 180), (150, 180), (144, 178), (143, 176), (142, 178), (139, 178), (136, 176), (145, 175), (144, 172), (157, 172), (164, 171), (165, 169), (178, 169), (189, 180), (187, 185), (183, 186)], [(212, 191), (213, 195), (204, 197), (198, 197), (186, 199), (181, 201), (178, 197), (188, 193), (194, 191), (204, 191)], [(234, 187), (220, 187), (197, 186), (180, 183), (172, 183), (162, 182), (154, 181), (146, 181), (133, 175), (140, 172), (155, 174), (169, 174), (178, 174), (186, 178), (196, 181), (218, 181), (231, 181)], [(234, 187), (220, 187), (197, 186), (180, 183), (172, 183), (162, 182), (154, 181), (146, 181), (133, 175), (140, 172), (155, 174), (169, 174), (178, 174), (186, 178), (196, 181), (218, 181), (231, 181)]]"
np_training_files/TROPOMISO2_20210430T020803__SAA=-162_SZA=39.npy,"[[(83, 161), (81, 161), (77, 157), (77, 153), (79, 152), (79, 144), (81, 140), (89, 132), (98, 130), (99, 128), (103, 127), (110, 128), (114, 133), (113, 138), (105, 143), (102, 143), (99, 146), (96, 146), (83, 161)], [(174, 167), (161, 167), (160, 165), (150, 164), (147, 161), (144, 161), (142, 158), (137, 158), (131, 153), (131, 144), (139, 143), (140, 145), (154, 147), (155, 149), (160, 150), (162, 153), (164, 153), (165, 156), (169, 156), (171, 154), (175, 159), (175, 165), (174, 167)], [(262, 233), (258, 241), (252, 239), (252, 230)]]"
np_training_files/TROPOMISO2_20200623T005831__SAA=-161_SZA=30.npy,"[[(241, 141), (228, 141), (226, 139), (226, 132), (227, 129), (230, 128), (232, 125), (236, 123), (241, 123), (245, 120), (255, 119), (256, 117), (297, 116), (298, 114), (325, 112), (326, 110), (332, 109), (334, 106), (337, 105), (344, 106), (345, 109), (343, 120), (341, 120), (340, 123), (332, 125), (316, 125), (315, 127), (314, 125), (297, 125), (296, 127), (286, 128), (285, 130), (268, 131), (266, 134), (246, 132), (242, 136), (241, 141)], [(24, 309), (24, 302), (14, 299), (6, 289), (4, 284), (2, 287), (0, 315), (6, 311), (10, 308), (17, 309)]]"
np_training_files/TROPOMISO2_20200531T232818__SAA=-153_SZA=28.npy,[]
np_training_files/TROPOMISO2_20210323T004109__SAA=-172_SZA=58.npy,"[[(165, 37), (155, 37), (154, 32), (165, 25), (172, 26), (171, 35), (165, 37)]]"
np_training_files/TROPOMISO2_20210909T005209__SAA=-165_SZA=49.npy,"[[(242, 128), (220, 127), (217, 128), (213, 125), (213, 122), (219, 117), (234, 116), (235, 114), (237, 114), (239, 110), (243, 108), (249, 108), (251, 110), (251, 121), (245, 127), (242, 128)]]"
np_training_files/TROPOMISO2_20210724T003237__SAA=-164_SZA=33.npy,"[[(149, 167), (129, 167), (127, 162), (132, 157), (149, 152), (150, 150), (156, 149), (157, 147), (165, 147), (166, 149), (175, 150), (176, 152), (191, 153), (197, 152), (199, 147), (207, 145), (209, 142), (218, 141), (219, 139), (224, 139), (227, 143), (227, 146), (223, 147), (222, 149), (216, 150), (213, 153), (209, 153), (211, 155), (211, 156), (205, 158), (194, 158), (189, 163), (187, 161), (186, 163), (184, 163), (183, 161), (165, 160), (161, 163), (150, 165), (149, 167)], [(13, 350), (9, 346), (7, 346), (9, 342), (12, 338), (9, 332), (7, 335), (8, 339), (7, 343), (5, 345), (5, 347), (4, 351)], [(69, 327), (59, 336), (49, 350), (60, 351), (71, 339)]]"
np_training_files/TROPOMISO2_20210327T010609__SAA=-171_SZA=55.npy,"[[(24, 194), (23, 200), (36, 207), (48, 207), (55, 207), (56, 200), (44, 199), (33, 197), (26, 193)], [(289, 42), (279, 42), (270, 44), (282, 48), (287, 48), (293, 45)]]"
np_training_files/TROPOMISO2_20220330T230521__SAA=-168_SZA=51.npy,[]
np_training_files/TROPOMISO2_20210614T012116__SAA=-150_SZA=25.npy,"[[(326, 265), (320, 272), (323, 279), (327, 277), (328, 274), (330, 269)]]"
np_training_files/TROPOMISO2_20220814T233718__SAA=-168_SZA=43.npy,"[[(28, 136), (26, 123), (25, 117), (25, 104), (30, 88), (24, 85), (16, 88), (18, 102), (18, 116), (19, 122), (22, 136)]]"
np_training_files/TROPOMISO2_20220815T011718__SAA=-164_SZA=38.npy,"[[(76, 319), (71, 319), (66, 315), (65, 305), (67, 303), (75, 303), (79, 308), (81, 315), (79, 318), (76, 319)], [(310, 160), (306, 150), (302, 153), (306, 162)], [(106, 351), (103, 347), (94, 345), (87, 345), (80, 351)]]"
np_training_files/TROPOMISO2_20200313T230955__SAA=-167_SZA=52.npy,[]
np_training_files/TROPOMISO2_20210930T225836__SAA=-166_SZA=59.npy,[]
np_training_files/TROPOMISO2_20200721T003302__SAA=-164_SZA=33.npy,[]
np_training_files/TROPOMISO2_20220707T000617__SAA=-156_SZA=27.npy,[]
np_training_files/TROPOMISO2_20220613T005610__SAA=-150_SZA=25.npy,"[[(128, 351), (127, 350), (128, 345), (131, 343), (132, 338), (139, 332), (158, 332), (163, 334), (167, 338), (168, 341), (167, 348), (164, 351)], [(239, 285), (244, 282), (246, 276), (251, 266), (251, 260), (248, 256), (246, 247), (245, 243), (241, 244), (239, 252), (238, 260), (239, 264), (241, 268), (241, 274), (237, 281)], [(254, 219), (242, 221), (241, 225), (253, 229), (262, 228), (259, 222)]]"
np_training_files/TROPOMISO2_20200912T021909__SAA=-160_SZA=45.npy,"[[(299, 331), (287, 319), (277, 305), (267, 303), (264, 309), (277, 315), (282, 322), (295, 335)]]"
np_training_files/TROPOMISO2_20200604T001318__SAA=-156_SZA=29.npy,"[[(58, 252), (55, 251), (54, 245), (56, 241), (58, 241), (59, 238), (69, 233), (71, 230), (75, 229), (85, 219), (90, 219), (91, 221), (91, 229), (88, 231), (87, 235), (84, 236), (84, 238), (82, 238), (76, 244), (71, 246), (68, 251), (58, 252)], [(6, 282), (11, 287), (16, 285), (20, 277), (19, 270), (13, 260), (13, 247), (18, 247), (20, 257), (25, 263), (26, 276), (23, 289), (18, 295), (8, 293), (3, 287)]]"
np_training_files/TROPOMISO2_20200804T010825__SAA=-155_SZA=29.npy,"[[(289, 314), (286, 314), (285, 308), (292, 304), (293, 311), (289, 314)]]"
np_training_files/TROPOMISO2_20210511T001803__SAA=-152_SZA=30.npy,"[[(161, 312), (155, 312), (147, 310), (147, 304), (155, 297), (160, 297), (167, 304), (167, 310), (161, 312)], [(78, 333), (80, 326), (74, 327), (72, 338), (80, 336), (80, 333)], [(270, 300), (262, 303), (258, 309), (264, 307)], [(99, 294), (91, 291), (86, 295), (92, 295)]]"
np_training_files/TROPOMISO2_20200812T015811__SAA=-152_SZA=29.npy,"[[(223, 65), (221, 65), (219, 62), (216, 62), (215, 59), (209, 57), (196, 44), (190, 42), (189, 40), (181, 40), (178, 36), (175, 36), (174, 30), (171, 28), (171, 25), (182, 26), (183, 28), (198, 29), (199, 31), (211, 33), (214, 37), (216, 38), (221, 46), (225, 48), (230, 48), (235, 55), (233, 62), (228, 62), (227, 64), (223, 65)], [(189, 116), (183, 116), (182, 114), (176, 114), (175, 107), (177, 103), (181, 101), (186, 101), (187, 99), (190, 98), (201, 98), (205, 99), (207, 102), (207, 106), (202, 112), (192, 113), (189, 116)]]"
np_training_files/TROPOMISO2_20200701T000925__SAA=-169_SZA=36.npy,"[[(157, 0), (160, 6), (156, 9), (150, 11), (149, 13), (146, 10), (142, 9), (133, 9), (132, 7), (128, 9), (127, 7), (121, 7), (117, 4), (119, 3), (117, 2), (119, 0)]]"
np_training_files/TROPOMISO2_20200624T003831__SAA=-157_SZA=28.npy,"[[(117, 178), (116, 176), (111, 176), (106, 172), (106, 169), (93, 164), (86, 157), (80, 156), (79, 154), (74, 153), (72, 150), (70, 150), (62, 142), (62, 131), (65, 128), (68, 128), (70, 131), (75, 132), (76, 135), (79, 137), (80, 141), (86, 143), (87, 145), (103, 146), (106, 147), (111, 153), (113, 153), (113, 156), (119, 162), (121, 168), (123, 169), (121, 175), (117, 178)], [(120, 197), (115, 196), (108, 190), (108, 186), (111, 180), (120, 180), (123, 184), (123, 189), (121, 190), (123, 191), (121, 192), (121, 196), (120, 197)], [(149, 226), (136, 226), (132, 223), (134, 222), (132, 220), (136, 216), (142, 215), (143, 213), (157, 211), (158, 209), (162, 208), (178, 209), (180, 214), (179, 216), (175, 216), (174, 218), (165, 218), (159, 220), (158, 222), (150, 224), (149, 226)]]"
np_training_files/TROPOMISO2_20200623T225831__SAA=-164_SZA=32.npy,[]
np_training_files/TROPOMISO2_20220410T010021__SAA=-169_SZA=50.npy,"[[(46, 222), (38, 222), (37, 220), (31, 218), (22, 218), (21, 216), (18, 216), (18, 212), (12, 212), (10, 211), (10, 206), (15, 202), (22, 202), (26, 205), (32, 205), (34, 208), (40, 209), (44, 215), (46, 216), (46, 222)]]"
np_training_files/TROPOMISO2_20200723T013316__SAA=-150_SZA=24.npy,"[[(69, 257), (64, 255), (64, 252), (66, 247), (68, 246), (70, 234), (76, 227), (86, 226), (87, 235), (81, 242), (79, 251), (69, 257)], [(254, 42), (262, 50), (262, 57), (255, 62), (246, 64), (238, 54), (229, 48), (218, 47), (196, 45), (176, 40), (170, 37), (153, 36), (143, 31), (132, 30), (123, 24), (117, 23), (100, 23), (76, 14), (70, 12), (69, 8), (72, 4), (82, 5), (89, 3), (95, 1), (122, 1), (127, 9), (137, 16), (146, 20), (153, 20), (158, 14), (164, 20), (174, 20), (182, 28), (194, 30), (204, 32), (220, 33), (234, 36)], [(349, 110), (329, 87), (309, 69), (288, 50), (268, 39), (251, 28), (227, 18), (212, 14), (199, 8), (195, 2), (232, 1), (246, 8), (258, 14), (263, 21), (278, 29), (301, 44), (322, 58), (336, 75), (351, 91), (351, 116)], [(63, 82), (40, 86), (23, 95), (8, 103), (3, 110), (2, 126), (4, 136), (20, 125), (24, 119), (32, 115), (42, 108), (54, 97), (62, 90)]]"
np_training_files/TROPOMISO2_20200303T230105__SAA=-177_SZA=68.npy,[]
np_training_files/TROPOMISO2_20220329T232521__SAA=-171_SZA=54.npy,[]
np_training_files/TROPOMISO2_20220917T005814__SAA=-163_SZA=50.npy,[]
np_training_files/TROPOMISO2_20200829T013909__SAA=-154_SZA=34.npy,[]
